FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,70.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,70.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,70.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,70.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,70.0
A,Annual,BGR,Bulgaria,WB_EWSA_SDG_6_5_1,Degree of IWRM implementation (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22222222222222,,,68.0
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4190,Total renewable water resources per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8855.584544148,9604.347004289,10066.000753742,10092.680411372,9676.805033797,9332.474247971,9170.148062433,9079.232647468,9014.919330896,8972.498216267,8954.150451695,8974.462986084,9055.812056401,9154.171629245,9229.015433867,9343.642734981,9499.577458795,9665.46161987,9838.71847937,10021.9199433,10217.669047247,10385.340441153,10519.438660312,10657.826638939,10797.572014766,10937.147277,11071.744906997,11208.976267758,11365.878541494,11556.571575087,11701.190900405,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4192,Dependency ratio,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4261,Fresh surface water withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0597,0.0594,0.0591,0.0588,0.0582,0.0557,0.0552,0.0622,0.0623,0.0981,0.1068,0.1214,0.1332,0.129,0.1124,0.1079,0.1073,0.1072,0.1693,0.1625,0.163836,0.166417,0.161496,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4262,Fresh groundwater withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3121,0.3142,0.3164,0.3186,0.3208,0.323,0.3252,0.3274,0.3296,0.3318,0.3286,0.3022,0.3045,0.3068,0.3,0.3106,0.3123,0.2937,0.1427,0.143,0.137292,0.14003,0.150539,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4331,Percentage of the cultivated area equipped for irrigation,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205128205,0.215686274,0.236453202,0.245283019,0.265402844,0.272727273,0.27100271,0.274473925,0.269784173,0.266571886,0.267857143,0.267141585,0.268576544,0.272727273,0.272727273,0.270513977,0.27100271,0.270758123,0.269058296,0.269784173,0.266193434,0.265486726,0.257069409,0.265721878,0.267618198,0.267379679,0.268817204,0.268817204,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4471,Dam capacity per capita,_T,Total,M3_POP,Cubic meters per person,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.760118037,745.912005741,781.765882539,783.837931469,751.539386145,724.797279994,712.190379121,705.129524333,700.134694915,696.840101468,695.41514068,696.992693351,703.310587548,710.949585414,716.762254656,725.66466937,737.77518376,750.555312988,764.114231982,778.342390476,793.545048885,806.567080022,816.981684114,827.729448087,838.582632955,849.422606121,859.875996457,870.533932859,882.719591047,897.529574808,908.761290089,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4541,Interannual variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4542,Seasonal variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_AS_4550,Water Stress (SDG 6.4.2),_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468791501,2.480743692,2.493359894,2.505976096,2.516600266,2.514608234,2.525896414,2.586985392,2.602257636,2.854581673,2.891102258,2.812749004,2.906374502,2.8937583,2.738379814,2.778884462,2.786188579,2.662018592,2.071713147,2.028552457,2.000531208,2.03187251,2.071713147,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_DW_BS,Basic and safely managed drinking water coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.919722557067873,9.74883270263672,9.576189041137695,9.401829719543455,9.225702285766602,9.047881126403809,8.868345260620117,8.687029838562012,8.503992080688477,8.319235801696777,8.13276195526123,7.944530487060547,7.747738361358643,7.554322242736816,7.350942611694336,7.334716796875,7.317905902862549,7.300461292266846,7.282480716705322,7.4007248878479,7.975015163421631,8.549038887023926,9.122795104980469,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.62540964103846,77.78326822565532,78.94112681027218,80.09898539488904,81.2568439795059,82.41470256412276,83.57256114873962,84.73041973335648,85.88827831797335,87.0461369025902,88.20399548720707,89.36185407182393,90.5197126564408,91.67757124105763,92.83542982567452,92.83542982567452,92.83542982567452,92.83542982567452,92.83542982567452,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.22576992488844,96.32716904143842,96.42856815798837,96.52996727453834,96.63136639108828,96.73276550763822,96.8341646241882,96.93556374073812,97.0369628572881,97.13836197383804,97.239761090388,97.34116020693796,97.4425593234879,97.54395844003788,97.6453575565878,97.6453575565878,97.6453575565878,97.6453575565878,97.6453575565878,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.93282545693752,85.70114273451499,86.46317307626582,87.21852900527853,87.96751515979292,88.7096362152495,89.4450633298095,90.17403539361308,90.89626676117472,91.61175567115788,92.3205099269794,93.02260228487091,93.71799917230912,94.40655801947092,95.088399771831,95.10441627849362,95.12101358437816,95.13823359980478,95.15597686560686,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.02092742919922,92.25392150878906,92.48690795898438,92.71990203857422,92.95289611816406,93.170166015625,93.38736724853516,93.60448455810548,93.82152557373048,94.03849029541016,90.81140899658205,87.20690155029297,83.4397201538086,79.42285919189453,75.17491149902344,70.68363189697266,66.02862548828125,61.20987319946289,56.22739028930664,51.08116912841797,45.77120971679688,40.76622772216797,40.76622772216797,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.01018524169922,68.95024108886719,68.89492797851562,68.84368133544922,68.80016326904297,68.76326751708984,68.73046112060547,68.702392578125,68.67842864990234,68.65855407714844,65.99744415283203,63.12113952636719,60.19603729248047,57.22315216064453,54.1910285949707,51.02986526489258,47.75012588500977,44.35012054443359,40.82740783691406,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1937304916114,31.97787748731957,31.76202448302769,31.54617147873586,31.33031847444403,31.11446547015214,30.89861246586031,30.68275946156848,30.46690645727665,30.25105345298476,30.03520044869293,29.8193474444011,29.60349444010927,29.38764143581739,29.17178843152556,29.17178843152556,29.17178843152556,29.17178843152556,29.17178843152556,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.03979792560801,78.44861079737973,78.85742366915144,79.26623654092316,79.67504941269488,80.08386228446659,80.49267515623819,80.90148802800991,81.31030089978162,81.71911377155334,82.12792664332505,82.53673951509677,82.94555238686848,83.3543652586402,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,83.76317813041192,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.62512649748191,51.81995027529407,52.01963854734725,52.22327525448198,52.43182628898333,52.64385912561384,52.85985564279742,53.08081390403404,53.30575922009715,53.53468733297916,53.76760505090304,54.00503329099398,54.24699203190239,54.49242271107989,54.74239502357798,54.92418349816207,55.11252637031551,55.30796397928182,55.50940319989569,,,,,
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_SDG_3_1A,Monitoring (availability etc.) (SDG 3.1.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_SDG_3_1B,Sustainable & efficient use management (SDG 3.1.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,60.0
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,BIH,Bosnia and Herzegovina,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
